2.856627818425651455e+01,2.342303332701396101e+01,2.368019556987609064e+01,2.706227479326745211e+01
2.856659429718656540e+01,2.167449424530880009e+01,2.201909924790268747e+01,2.674552046434850894e+01
2.847942120011142819e+01,2.523711586227014436e+01,2.539923112916221015e+01,2.667296975712764251e+01
2.845072387250250401e+01,2.597680900713841368e+01,2.610050475040661766e+01,2.672706267410375247e+01
2.844417915340704539e+01,2.446069828948704838e+01,2.465987233268304735e+01,2.671466384133787386e+01
2.844003608622519508e+01,2.501114770186902803e+01,2.518259212108683798e+01,2.659058135484801255e+01
2.836275013020490832e+01,2.605850445488243139e+01,2.617371673864855453e+01,2.666336942644780450e+01
2.832163374961708868e+01,2.579572354860567174e+01,2.592201905865624312e+01,2.652852730789391345e+01
2.822986477800916916e+01,2.619633985320293590e+01,2.629801609944324881e+01,2.655026431428570888e+01
2.818409245390876805e+01,2.669131417825741437e+01,2.676595309203998241e+01,2.658200784270163197e+01
2.814237085198080379e+01,3.251089794930653909e+01,3.229247159444025073e+01,2.666230873680275693e+01
2.803528610276256927e+01,2.518098207057690274e+01,2.532369727218618749e+01,2.644839902211278115e+01
2.800071592314111868e+01,2.551137775950795117e+01,2.563584466768961079e+01,2.628466097487059017e+01
2.792809680970330533e+01,2.835025915398895080e+01,2.832915103677466817e+01,2.627377396267439380e+01
2.782331991249991887e+01,2.856253697715789031e+01,2.852557612392499209e+01,2.626799027252955199e+01
2.778161693700299750e+01,2.690255667126248085e+01,2.694650968454950757e+01,2.639042561888499705e+01
2.767262605547950116e+01,2.744663614003120955e+01,2.745793563580362573e+01,2.649830139089516479e+01
2.756921257496446032e+01,3.251594507211994056e+01,3.226860844726216726e+01,2.671536556126276807e+01
2.749149376769913644e+01,3.185494600252710740e+01,3.163677339078571293e+01,2.694884082198159092e+01
2.746881130565729379e+01,3.011210886296792921e+01,2.997994398510239833e+01,2.723343122002397365e+01
2.736939317337118283e+01,2.601254989105366633e+01,2.608039205516954340e+01,2.727471588772045408e+01
2.732163935675684030e+01,2.932652974700528148e+01,2.922628522749285551e+01,2.732204718069047900e+01
2.721108602918152286e+01,3.114183323080541044e+01,3.094529587072421251e+01,2.749631462214986399e+01
2.714292577632636849e+01,2.404944666627053351e+01,2.420412062177332402e+01,2.748814183173214332e+01
2.707305617556020749e+01,2.516326844718218325e+01,2.525875783360108429e+01,2.750231748858043090e+01
2.703659559602121121e+01,2.671382310772884949e+01,2.672996173214346882e+01,2.735581957379402951e+01
2.696370273923338345e+01,2.614317795902334751e+01,2.618420419803385002e+01,2.714417010583355605e+01
2.693832782996753394e+01,2.700340825277220347e+01,2.700015423163197070e+01,2.713418547691025040e+01
2.682895942874396766e+01,2.369349069864488655e+01,2.385026413514984256e+01,2.692808909397919592e+01
2.679067748064738907e+01,2.563378933327443576e+01,2.569163374064308414e+01,2.685841055615209783e+01
2.674247984373607423e+01,2.681985105775191869e+01,2.681598249705112735e+01,2.696297753993687607e+01
2.668308994394616107e+01,2.527690804582852735e+01,2.534721714073440779e+01,2.707380581243979734e+01
2.658715942596643700e+01,2.349126101597138216e+01,2.364605593647113935e+01,2.701537769487227436e+01
2.654971931814571207e+01,2.636940526635777360e+01,2.637842096894717159e+01,2.702464848576695644e+01
2.644926117891980866e+01,2.490631249697745631e+01,2.498345993107457375e+01,2.703543572187768262e+01
2.638084874482571252e+01,2.509754054880945517e+01,2.516170595861026982e+01,2.703473930527087532e+01
2.636690797991201407e+01,2.474364673560310735e+01,2.482480979781855268e+01,2.698975456692956243e+01
2.625480488887388475e+01,2.553373986363235559e+01,2.556979311489443063e+01,2.697800641906402319e+01
2.616502969133323120e+01,2.457482622619090762e+01,2.465433639944802380e+01,2.692318945991118539e+01
2.614369547344606204e+01,2.378928901943557150e+01,2.390700934213609585e+01,2.682784940397212736e+01
2.604512581491349366e+01,2.737074096873168116e+01,2.730446021104077658e+01,2.666172977953327461e+01
2.599008871789630604e+01,2.777181769733655159e+01,2.768273124836454002e+01,2.674041876818818508e+01
2.596182979377706346e+01,2.490631249697745631e+01,2.495908836181743595e+01,2.671784997675429096e+01
2.588026531792813856e+01,2.901500939869684714e+01,2.885827219465841154e+01,2.673549171575630012e+01
2.579061431648729297e+01,2.815905224209913627e+01,2.804063034581854552e+01,2.671932020032673805e+01
2.577120015883900805e+01,2.773729926049182382e+01,2.763899430540918445e+01,2.674241981535989865e+01
2.567498261110088720e+01,2.766680483943554947e+01,2.756721372801881742e+01,2.674606494657241740e+01
2.559436424558559864e+01,2.927780013428062489e+01,2.909362833984587127e+01,2.664042597585450878e+01
2.554631422365918070e+01,2.815905224209913627e+01,2.802841534117713707e+01,2.652028930716779342e+01
2.547192547553460784e+01,2.822924850640809780e+01,2.809138235486442170e+01,2.645737005982683954e+01
2.540481245971312063e+01,2.930738408813370910e+01,2.911225550671267825e+01,2.655845315212883406e+01
2.531568970105447747e+01,2.404403546961923155e+01,2.410761818119099331e+01,2.638780048765635655e+01
2.525443977697268849e+01,2.837975301136822281e+01,2.822348734964844752e+01,2.629718498163156681e+01
2.516970238421433947e+01,2.866184730834062577e+01,2.848724006213431181e+01,2.643998253878367066e+01
2.509651420594840232e+01,2.284330657437882905e+01,2.295596695595730807e+01,2.636325520388877308e+01
2.503010070691930977e+01,2.807023416574536157e+01,2.791822749280405702e+01,2.640287702415497506e+01
2.491779122123610080e+01,2.609567826279978675e+01,2.603678391072160281e+01,2.639796069075170237e+01
2.482659952425704830e+01,2.768380703441714275e+01,2.754094665890913873e+01,2.641599379684758730e+01
2.472869354802901043e+01,2.714572953779565267e+01,2.702487773830732110e+01,2.652183376604813603e+01
2.465342927539995088e+01,2.457412264071665930e+01,2.457808797245082388e+01,2.648470947265983000e+01
2.457115707210742173e+01,2.779111845282664461e+01,2.763012038379068258e+01,2.651185792384956486e+01
2.451860686495296449e+01,2.776323277388969757e+01,2.760100147844286056e+01,2.658701509560926723e+01
2.447618112038940197e+01,2.468586835610649644e+01,2.467538399432064367e+01,2.662131030266657206e+01
2.438757634454940870e+01,2.218116399580771514e+01,2.229148461324480124e+01,2.648514223695307024e+01
2.432675092747454215e+01,3.126953103874539153e+01,3.092239203318185403e+01,2.668307744098731504e+01
2.424561978841080290e+01,2.932905646157028201e+01,2.907488462791231143e+01,2.681357136133025421e+01
2.415659699301437868e+01,2.457674448321024840e+01,2.455573710870045545e+01,2.680460263815490052e+01
2.409001621236697588e+01,2.663906924840581780e+01,2.651161659660387571e+01,2.683601369060811237e+01
2.394949033702317820e+01,2.759429784898040339e+01,2.741205747338254639e+01,2.692797646898580055e+01
2.387512894243057460e+01,3.339917347218314347e+01,3.292297124569551414e+01,2.722832039213047040e+01
2.379191995229094658e+01,3.143593217687293162e+01,3.105373156564383663e+01,2.735330266913198471e+01
2.367587536337377685e+01,2.828782467202674411e+01,2.805722720659409575e+01,2.736579547598252304e+01
2.360089196938747236e+01,3.010053863301352095e+01,2.977555629983221408e+01,2.752642708304588481e+01
2.352375854006752931e+01,3.122553774322503273e+01,3.084044878306715276e+01,2.759249847005127876e+01
2.346139528866790158e+01,2.968819505780601276e+01,2.937685506934910507e+01,2.763706854887907127e+01
2.337445471724518953e+01,3.050468984605838330e+01,3.014817808961772272e+01,2.772075652197686679e+01
2.329802716933535933e+01,2.508529077849376421e+01,2.499592759803584485e+01,2.763500091621356702e+01
2.320777834778644433e+01,3.058806669826771696e+01,3.021905228074365013e+01,2.767252708616056012e+01
2.311406755507257671e+01,2.990584892383872528e+01,2.956625985540042123e+01,2.772382722938128552e+01
2.309243594049558723e+01,3.062056223177090430e+01,3.024415591720713792e+01,2.779563165134058877e+01
2.303095713854772342e+01,2.693708711970808878e+01,2.674178062065006856e+01,2.771654234035444730e+01
2.295026894959797659e+01,2.601126438203978353e+01,2.585821461041769354e+01,2.777488252626317333e+01
2.288528686019147429e+01,2.684698566897174032e+01,2.664890072853272684e+01,2.772234850968334285e+01
2.279130094066584888e+01,2.991386755312670687e+01,2.955773922250366326e+01,2.775805683824048842e+01
2.270502727780147012e+01,2.890550867507818822e+01,2.859548460521435231e+01,2.794601322122899845e+01
2.266277366307681973e+01,2.961488449995469807e+01,2.926727895811080771e+01,2.799101650768973215e+01
2.257501525943585463e+01,3.097733070038155745e+01,3.055721492833427178e+01,2.814178808455003278e+01
2.252029708733898516e+01,2.970883805193354021e+01,2.934941100370381406e+01,2.820211985390862353e+01
2.246209776933857682e+01,3.186819721970905306e+01,3.139789224719052640e+01,2.834796326183730741e+01
2.237683906128320288e+01,2.896068989262016657e+01,2.863149735105331928e+01,2.848310052059545328e+01
2.228523873831096580e+01,3.474644899739099912e+01,3.412338848443700101e+01,2.869945411322511220e+01
2.222708453636463588e+01,2.759429784898040339e+01,2.732593718334961608e+01,2.869027827971036615e+01
2.215126705574956745e+01,2.687695991657104599e+01,2.664067527352997189e+01,2.875575447887336722e+01
2.207452214442058036e+01,2.519064308806906638e+01,2.503483704088664297e+01,2.884690237119528788e+01
2.199528884518595717e+01,3.168754611093669382e+01,3.120293324764915610e+01,2.885625423604290773e+01
2.186942477167790955e+01,2.819193832229498753e+01,2.787581264476413168e+01,2.881625455814592840e+01
2.180859294952492533e+01,2.925856613446833876e+01,2.888606747522117146e+01,2.896057071727156185e+01
2.174150612469043509e+01,2.723689725685323282e+01,2.696212770024509098e+01,2.897558691946240472e+01
2.166516883896915857e+01,2.641524188018976815e+01,2.617773822812873874e+01,2.893444361581869018e+01
2.160750656055200736e+01,2.551137775950795117e+01,2.531618419956015487e+01,2.868089245940354814e+01
2.150403466925475016e+01,3.015961403882317882e+01,2.972683507034475525e+01,2.863665317159269108e+01
2.145182833589445082e+01,2.774525198693468298e+01,2.743058080438267154e+01,2.861575327358168508e+01
2.142125134489925387e+01,2.744289229662872742e+01,2.714181024904225126e+01,2.852790929325367131e+01
2.136887651799922949e+01,2.940315477314830872e+01,2.900144086039085778e+01,2.846658918361612578e+01
2.133270511892472143e+01,2.572832626070553630e+01,2.550854520361649591e+01,2.833760026111012920e+01
2.132357328196439283e+01,2.915663912700265570e+01,2.876498583475074611e+01,2.829147223418301849e+01
2.124242475158856536e+01,2.713739348438441823e+01,2.684264504774462878e+01,2.835301336732136335e+01
2.117446571808601874e+01,3.191158490938771308e+01,3.137472894982262517e+01,2.839152591741242304e+01
2.113278039650260354e+01,2.844382017318098121e+01,2.807826818434705984e+01,2.834189623112617085e+01
2.106102617889685291e+01,2.791942260829346623e+01,2.757650278682363520e+01,2.825292959490174383e+01
2.103475780093404524e+01,3.354275391891089697e+01,3.291735411301205261e+01,2.845875639058657569e+01
2.098174022258303495e+01,3.060399923112542098e+01,3.012288628069830310e+01,2.860097601182448557e+01
2.091288487013287778e+01,3.045065397869488066e+01,2.997376552326677768e+01,2.871186564325973833e+01
2.088558329459357665e+01,2.775386765800168831e+01,2.741045343983128291e+01,2.864024370014981713e+01
2.084216854749061554e+01,3.186162198432163706e+01,3.131064931248009131e+01,2.873078398974597647e+01
2.077465574573133722e+01,2.654204470706736174e+01,2.625367525900055909e+01,2.863027927721694255e+01
2.072031968286819392e+01,2.964446951242504014e+01,2.919826202094719747e+01,2.858495862844435820e+01
2.068507603498800762e+01,2.546210482619373749e+01,2.522325338663345207e+01,2.844737460823213127e+01
2.061671008998694177e+01,2.763867692768244666e+01,2.728757858579767159e+01,2.831030571263574203e+01
2.055744634166964246e+01,2.906778885338758300e+01,2.864227172780168473e+01,2.831066512649012878e+01
2.050463362760351771e+01,2.893219543691003537e+01,2.851081734644471055e+01,2.812380190755998655e+01
2.045686366971832371e+01,3.075044964091561894e+01,3.023577034235575312e+01,2.822083813034401345e+01
2.040732307043024818e+01,2.759429784898040339e+01,2.723494911005289509e+01,2.824065400302435691e+01
2.034730116862002802e+01,3.206156931915002417e+01,3.147585591162352614e+01,2.845536864479443295e+01
2.032065069362485943e+01,2.904158751554872708e+01,2.860554067445253423e+01,2.836877632036614116e+01
2.027667231231188438e+01,2.775386765800168831e+01,2.738000789071719865e+01,2.835224177223849296e+01
2.027824165053347727e+01,2.377022036271035432e+01,2.359562142710150923e+01,2.817595885097583519e+01
2.027176018662628820e+01,3.116668231501694919e+01,3.062193620859741827e+01,2.829800812975969393e+01
2.027476821493193881e+01,2.636940526635777360e+01,2.606467341378647973e+01,2.829423943949466391e+01
2.026298570694273238e+01,2.602313669424307108e+01,2.573512914487805503e+01,2.830819734321898196e+01
2.028677921405225604e+01,3.114183323080541044e+01,3.059908052996775396e+01,2.833727674400693530e+01
2.030325822656345380e+01,2.970796159443631268e+01,2.923772642604266991e+01,2.839755399906963973e+01
2.027587770941143930e+01,2.819193832229498753e+01,2.779613529165080976e+01,2.841937675930137175e+01
2.023808879832071383e+01,2.586546454067709533e+01,2.558409575355927501e+01,2.830542200681444598e+01
2.026666262480422276e+01,2.973144917430084888e+01,2.925820984682601633e+01,2.843045781218692625e+01
2.024438292994268096e+01,2.668181505660708552e+01,2.635994345027386387e+01,2.835024840512741662e+01
2.027034697829380505e+01,3.614230952249015161e+01,3.534871139528033268e+01,2.863346235837939702e+01
2.027969822289935209e+01,3.718282056865592722e+01,3.633766445136809864e+01,2.879835105001070161e+01
2.026973977973947427e+01,3.477838199088723314e+01,3.405294988032984804e+01,2.899752388229444122e+01
2.027243220080071140e+01,3.099067333585738737e+01,3.045476127910455588e+01,2.909358226766014610e+01
2.030139644597545256e+01,2.983961989241284130e+01,2.936270872009097133e+01,2.897504148331393026e+01
2.031311451349483832e+01,3.364597636881542542e+01,3.297933327604939535e+01,2.907027549897938457e+01
2.031356586719975610e+01,3.072341968897885778e+01,3.020292699788990731e+01,2.907792307134028320e+01
2.033045820628685263e+01,2.733197270182566996e+01,2.698189697704872714e+01,2.906362665593259109e+01
2.037045069682350018e+01,2.828558865190950655e+01,2.788983175415520677e+01,2.894947241131976057e+01
2.035103470115565827e+01,2.546210482619373749e+01,2.520655131994183407e+01,2.891457715752331481e+01
2.035592981250032096e+01,2.815905224209913627e+01,2.776889612061919976e+01,2.886687009215216548e+01
2.037980523608794314e+01,2.838424991348828286e+01,2.798402767961826498e+01,2.895893302645702150e+01
2.039608110414330611e+01,2.736380368716925915e+01,2.701541755801796185e+01,2.894985385506794984e+01
2.037385374445696939e+01,2.623617517358282925e+01,2.594305910212653643e+01,2.885980639819549154e+01
2.035921261691354545e+01,2.785123113736993616e+01,2.747663021134711414e+01,2.882529174294342056e+01
2.036352069122216690e+01,2.831816025327278652e+01,2.792042827517025572e+01,2.874801684620780406e+01
2.036162422948699557e+01,3.163967530800601224e+01,3.107577275408006301e+01,2.887618943953076567e+01
2.035385557285967550e+01,3.408086078219859871e+01,3.339451052173165380e+01,2.894010856375710361e+01
2.037825961675329012e+01,3.366833169775714651e+01,3.300382809370695725e+01,2.908682366262068086e+01
2.039419266785500540e+01,2.687695991657104599e+01,2.655282155413524237e+01,2.905922823065026250e+01
2.040097399568158920e+01,2.660248477075927553e+01,2.629240923200539015e+01,2.914900651045894620e+01
2.041117547458568282e+01,3.097733070038155745e+01,3.044902293909176194e+01,2.914323638167481434e+01
2.043083356901235703e+01,3.055547570932636603e+01,3.004924360231067126e+01,2.927618399037876173e+01
2.043890412765306053e+01,2.613480004694071823e+01,2.585000525097633428e+01,2.928001125841396401e+01
2.044754427588569357e+01,2.766680483943554947e+01,2.730584181125805543e+01,2.917010484597193809e+01
2.048070635017468177e+01,2.925158943226748676e+01,2.881304527816284633e+01,2.915592970784866722e+01
2.049794551277187793e+01,3.295165862142297897e+01,3.232897296599042392e+01,2.930717656369461110e+01
2.047303004667994131e+01,3.046705636668761485e+01,2.996735505068723171e+01,2.945339052459074836e+01
2.057791398322000376e+01,2.796933181127381829e+01,2.759976091987113023e+01,2.939804568116258565e+01
2.063313706154287175e+01,2.529314834570909909e+01,2.506014778150078826e+01,2.935474984727375514e+01
2.059502614099415752e+01,2.628512352218655934e+01,2.600061865312693854e+01,2.904318542255311897e+01
2.061628423018356315e+01,2.673477399090941731e+01,2.642884950287312407e+01,2.871324858905111910e+01
2.066615416834903840e+01,2.748157168014939344e+01,2.714080080455937605e+01,2.848291060768044503e+01
2.073490564826569482e+01,2.523711586227014436e+01,2.501200535156992188e+01,2.830140737764082104e+01
